nid,name,path,ntype,weight,data,lasttime
489833603,stp_Loader_AMC_Merge,spEED.dbo.stp_Loader_AMC_Merge,sp,NULL,NULL,NULL
1127675065,quotestring,spEED.dbo.quotestring,Function,NULL,NULL,NULL
320824305,stp_Alert_BidsErrors,spEED.dbo.stp_Alert_BidsErrors,sp,NULL,NULL,NULL
915846675,CleanLog,spEED.dbo.CleanLog,sp,NULL,NULL,NULL
1271675578,stp_Maintenance_FetchDataForCamps,spEED.dbo.stp_Maintenance_FetchDataForCamps,sp,NULL,NULL,NULL
1380356132,stp_Loader_HamperPrices_PostLoadOperations,spEED.dbo.stp_Loader_HamperPrices_PostLoadOperations,sp,NULL,NULL,NULL
171251765,stp_Research_Vector_PostLoadOperations,spEED.CMBS.stp_Research_Vector_PostLoadOperations,sp,NULL,NULL,NULL
236436512,stp_IDS_Transformer_spEED_AGY_SpecPools,spEED.dbo.stp_IDS_Transformer_spEED_AGY_SpecPools,sp,NULL,NULL,NULL
1378208060,GetIssuerOverlapData,spEED.CDO.GetIssuerOverlapData,sp,NULL,NULL,NULL
2089240135,view_PPR_SubmarketDataGenie,spEED.CMBS.view_PPR_SubmarketDataGenie,view,NULL,NULL,NULL
109243444,stp_Loader_IntexHistory_PostLoadOperations,spEED.ABS.stp_Loader_IntexHistory_PostLoadOperations,sp,NULL,NULL,47:56.3
109243444,stp_Loader_IntexHistory_PostLoadOperations,spEED.ABS.stp_Loader_IntexHistory_PostLoadOperations,sp,NULL,NULL,49:54.4
558025865,stp_Loader_Kroll_PreLoadOperations,spEED.dbo.stp_Loader_Kroll_PreLoadOperations,sp,NULL,NULL,NULL
2055886591,stp_Get_QuasiPrices,spEED.dbo.stp_Get_QuasiPrices,sp,NULL,NULL,NULL
677681562,ConvertTextToFloat,spEED.dbo.ConvertTextToFloat,Function,NULL,NULL,NULL
814091578,LP_Update_DealAggregates_ForLoanGroups_Extended_CA,spEED.dbo.LP_Update_DealAggregates_ForLoanGroups_Extended_CA,sp,NULL,NULL,NULL
403636631,stp_RefreshSchemaAggregates,spEED.AGY.stp_RefreshSchemaAggregates,sp,NULL,NULL,NULL
554289580,stp_LP_Replines_CreateCohort_Cltv_Batch,spEED.dbo.stp_LP_Replines_CreateCohort_Cltv_Batch,sp,NULL,NULL,NULL
630657690,Intex_Collat_Bonds,spEED.CDO.Intex_Collat_Bonds,view,NULL,NULL,NULL
1102327387,stp_Loader_ABSNet_U_CreditSupportInformation_PostloadOperations,spEED.dbo.stp_Loader_ABSNet_U_CreditSupportInformation_PostloadOperations,sp,NULL,NULL,NULL
1190659685,Intex_Collat_Bonds,spEED.EURO.Intex_Collat_Bonds,view,NULL,NULL,NULL
1210135752,Intex_Collat_Bonds,spEED.dbo.Intex_Collat_Bonds,view,NULL,NULL,NULL
14063236,Trepp_AmortizationType,spEED.dbo.Trepp_AmortizationType,Function,NULL,NULL,NULL
574065231,stp_Trepp_LoanAnalysisData,spEED.CDO.stp_Trepp_LoanAnalysisData,sp,NULL,NULL,NULL
1008527172,stp_Empirasign_GetUnSyncOffers,spEED.dbo.stp_Empirasign_GetUnSyncOffers,sp,NULL,NULL,NULL
1888777836,Trepp_TrancheAttachmentPoints,spEED.dbo.Trepp_TrancheAttachmentPoints,view,NULL,NULL,NULL
1114968290,DUEDIL_GetOverridesOnly,spEED.dbo.DUEDIL_GetOverridesOnly,sp,NULL,NULL,NULL
1878297751,stp_Loader_LP_PostLoadOperations_old,spEED.dbo.stp_Loader_LP_PostLoadOperations_old,sp,NULL,NULL,NULL
1883153754,stp_Report_USADelinquencyMap,spEED.dbo.stp_Report_USADelinquencyMap,sp,NULL,NULL,NULL
71775413,stp_LP_Loanagg_GetTagCDR,spEED.dbo.stp_LP_Loanagg_GetTagCDR,sp,NULL,NULL,NULL
174063806,stp_Alert_STP_MarkitLoad,spEED.dbo.stp_Alert_STP_MarkitLoad,sp,NULL,NULL,NULL
445244641,stp_Loader_Trepp_PreLoadOperations,spEED.dbo.stp_Loader_Trepp_PreLoadOperations,sp,NULL,NULL,34:31.3
547402361,stp_IDS_Transformer_SMC_3,spEED.dbo.stp_IDS_Transformer_SMC_3,sp,NULL,NULL,NULL
828074236,stp_Trepp_LoanAnalysisData_first_cusips,spEED.CDO.stp_Trepp_LoanAnalysisData_first_cusips,sp,NULL,NULL,NULL
1582068822,stp_LP_Replines_CreateCohort_custom2,spEED.dbo.stp_LP_Replines_CreateCohort_custom2,sp,NULL,NULL,NULL
1797581442,stp_Loader_Batch_ClearLastDirtyBatch,spEED.dbo.stp_Loader_Batch_ClearLastDirtyBatch,sp,NULL,NULL,05:22.3
1797581442,stp_Loader_Batch_ClearLastDirtyBatch,spEED.dbo.stp_Loader_Batch_ClearLastDirtyBatch,sp,NULL,NULL,53:19.0
1797581442,stp_Loader_Batch_ClearLastDirtyBatch,spEED.dbo.stp_Loader_Batch_ClearLastDirtyBatch,sp,NULL,NULL,32:35.8
3023292,ConvertFirstLast2LastCommaFirst,spEED.dbo.ConvertFirstLast2LastCommaFirst,Function,NULL,NULL,NULL
241540044,stp_LP_Query_GetUniqueDealID,spEED.dbo.stp_LP_Query_GetUniqueDealID,sp,NULL,NULL,NULL
622090894,stp_Loader_LPNew_PostLoadOperations,spEED.dbo.stp_Loader_LPNew_PostLoadOperations,sp,NULL,NULL,NULL
1515920522,stp_Loader_BBrgRatingsWatch_PreLoadOperations,spEED.dbo.stp_Loader_BBrgRatingsWatch_PreLoadOperations,sp,NULL,NULL,NULL
1913877985,udf_GetRatingRank,spEED.dbo.udf_GetRatingRank,Function,NULL,NULL,NULL
291532122,stp_refresh_complete_ABX_Aggs,spEED.dbo.stp_refresh_complete_ABX_Aggs,sp,NULL,NULL,NULL
406344562,RMBSDealProxy_DealsToProxy,spEED.CDO.RMBSDealProxy_DealsToProxy,view,NULL,NULL,NULL
537105004,stp_Query_GetBackOfficeDataForPoly,spEED.dbo.stp_Query_GetBackOfficeDataForPoly,sp,NULL,NULL,NULL
538953492,stp_LP_Replines_CreateBatch_customcohorts2,spEED.dbo.stp_LP_Replines_CreateBatch_customcohorts2,sp,NULL,NULL,NULL
1040878925,stp_LP_Populate_LP_Collat_History_New,spEED.dbo.stp_LP_Populate_LP_Collat_History_New,sp,NULL,NULL,NULL
1586104691,stp_RunOriginatorAndServicerCategoryStateMappedAggregates,spEED.dbo.stp_RunOriginatorAndServicerCategoryStateMappedAggregates,sp,NULL,NULL,NULL
1985806532,stp_Loader_ABSNet_U_TriggerPerformance_PostloadOperations,spEED.dbo.stp_Loader_ABSNet_U_TriggerPerformance_PostloadOperations,sp,NULL,NULL,NULL
1621893145,udf_TitleCase,spEED.dbo.udf_TitleCase,Function,NULL,NULL,NULL
390656835,Intex_DealHas,spEED.CMBS.Intex_DealHas,view,NULL,NULL,32:59.9
390656835,Intex_DealHas,spEED.CMBS.Intex_DealHas,view,NULL,NULL,32:59.9
854658488,Intex_DealHas,spEED.CDO.Intex_DealHas,view,NULL,NULL,32:59.9
854658488,Intex_DealHas,spEED.CDO.Intex_DealHas,view,NULL,NULL,32:59.9
1019254786,stp_LP_Query_GetDealKeysFile,spEED.dbo.stp_LP_Query_GetDealKeysFile,sp,NULL,NULL,NULL
1334660198,Intex_DealHas,spEED.EURO.Intex_DealHas,view,NULL,NULL,32:59.9
1334660198,Intex_DealHas,spEED.EURO.Intex_DealHas,view,NULL,NULL,32:59.9
2010138602,Intex_DealHas,spEED.ABS.Intex_DealHas,view,NULL,NULL,32:59.9
2010138602,Intex_DealHas,spEED.ABS.Intex_DealHas,view,NULL,NULL,32:59.9
489820857,stp_Loader_LP_Process_DelinqHistory,spEED.dbo.stp_Loader_LP_Process_DelinqHistory,sp,NULL,NULL,NULL
547181395,stp_populate_ABX_Aggs_Cusip_Details_MonthEnd,spEED.dbo.stp_populate_ABX_Aggs_Cusip_Details_MonthEnd,sp,NULL,NULL,NULL
1643973033,Tier3_Surveillance,spEED.dbo.Tier3_Surveillance,sp,NULL,NULL,NULL
2003186582,Intex_History_WL,spEED.ABS.Intex_History_WL,view,NULL,NULL,NULL
855778206,Intex_TriggerHistory_ParsePriorTriggerValues,spEED.CDO.Intex_TriggerHistory_ParsePriorTriggerValues,sp,NULL,NULL,NULL
1667029220,CreateDatestbl,spEED.dbo.CreateDatestbl,tbl Func,NULL,NULL,NULL
334064376,stp_Maintenance_FetchDataForFinanceDeskControl,spEED.dbo.stp_Maintenance_FetchDataForFinanceDeskControl,sp,NULL,NULL,NULL
992527115,stp_Empirasign_UpdateSyncOfferStatus,spEED.dbo.stp_Empirasign_UpdateSyncOfferStatus,sp,NULL,NULL,NULL
1079115035,stp_LP_Loanagg_GetCohort_custom2,spEED.dbo.stp_LP_Loanagg_GetCohort_custom2,sp,NULL,NULL,NULL
1133884498,stp_Clear_LPCollatRaw,spEED.dbo.stp_Clear_LPCollatRaw,sp,NULL,NULL,NULL
1809805905,stp_Loader_ABSNet_U_ClassInformation_PostloadOperations,spEED.dbo.stp_Loader_ABSNet_U_ClassInformation_PostloadOperations,sp,NULL,NULL,NULL
1239779574,Trups_Intex_Deal_Updates,spEED.CDO.Trups_Intex_Deal_Updates,view,NULL,NULL,NULL
923254444,stp_LP_Loader_UpdateDealGroupMap,spEED.dbo.stp_LP_Loader_UpdateDealGroupMap,sp,NULL,NULL,NULL
1858821684,udf_GetNumMonthsInFC_BeforeREO,spEED.dbo.udf_GetNumMonthsInFC_BeforeREO,Function,NULL,NULL,NULL
1329700085,stp_Loader_EuroDW_PreLoadOperations,spEED.dbo.stp_Loader_EuroDW_PreLoadOperations,sp,NULL,NULL,NULL
1989022267,stp_LP_Replines_RRM_avg_calc,spEED.dbo.stp_LP_Replines_RRM_avg_calc,sp,NULL,NULL,NULL
2001806589,stp_Loader_ABSNet_U_ComplianceTestInformation_PostloadOperations,spEED.dbo.stp_Loader_ABSNet_U_ComplianceTestInformation_PostloadOperations,sp,NULL,NULL,NULL
371180768,Sales_All_CusipAggregates,spEED.ABS.Sales_All_CusipAggregates,view,NULL,NULL,48:53.2
387180825,Sales_All_CusipAggregates,spEED.CDO.Sales_All_CusipAggregates,view,NULL,NULL,48:53.2
507305017,stp_Loader_HamperCloses_PostloadOperations,spEED.dbo.stp_Loader_HamperCloses_PostloadOperations,sp,NULL,NULL,NULL
586289694,stp_LP_Replines_GetCohort_NewFico,spEED.dbo.stp_LP_Replines_GetCohort_NewFico,sp,NULL,NULL,NULL
745366020,stp_LP_Loanagg_GetAllDealHisCDR,spEED.dbo.stp_LP_Loanagg_GetAllDealHisCDR,sp,NULL,NULL,NULL
1365996343,stp_Get_Issues_By_Cusip,spEED.dbo.stp_Get_Issues_By_Cusip,sp,NULL,NULL,NULL
435401962,stp_IDS_Transformer_indic_UserBonds_3,spEED.dbo.stp_IDS_Transformer_indic_UserBonds_3,sp,NULL,NULL,NULL
741447007,stp_SVCR_DELQ_2YRS,spEED.dbo.stp_SVCR_DELQ_2YRS,sp,NULL,NULL,NULL
146919695,stp_Run_AllCusipAggregates_CalcLatestFactor,spEED.dbo.stp_Run_AllCusipAggregates_CalcLatestFactor,sp,NULL,NULL,NULL
1392828124,BaselCalc_CalcDelinq,spEED.dbo.BaselCalc_CalcDelinq,Function,NULL,NULL,NULL
108683585,stp_Get_MBSData_For_CreditRiskSystems,spEED.dbo.stp_Get_MBSData_For_CreditRiskSystems,sp,NULL,NULL,NULL
702729656,stp_ABSNET_DeleteFromFileMap,spEED.dbo.stp_ABSNET_DeleteFromFileMap,sp,NULL,NULL,NULL
1545772564,stp_LP_IndexMapping,spEED.dbo.stp_LP_IndexMapping,sp,NULL,NULL,NULL
1818489557,stp_DataXFer_ABSNET_Generic,spEED.dbo.stp_DataXFer_ABSNET_Generic,sp,NULL,NULL,NULL
1952478480,stp_Empirasign_AddPxtalk,spEED.dbo.stp_Empirasign_AddPxtalk,sp,NULL,NULL,NULL
112159595,p_Reader_Inventory_Clear_Staging_IntexDealsFound,spEED.dbo.p_Reader_Inventory_Clear_Staging_IntexDealsFound,sp,NULL,NULL,NULL
805682018,GetFXRate,spEED.dbo.GetFXRate,Function,NULL,NULL,NULL
1475848670,RPT_MAIN_sp,spEED.EURO.RPT_MAIN_sp,sp,NULL,NULL,NULL
558729143,udf_charCount,spEED.dbo.udf_charCount,Function,NULL,NULL,NULL
318728288,stp_LP_Query_GetDealHistoryForMSR,spEED.dbo.stp_LP_Query_GetDealHistoryForMSR,sp,NULL,NULL,NULL
1611256895,stp_LP_Loanagg_Deal_UpdatePrevMonth,spEED.dbo.stp_LP_Loanagg_Deal_UpdatePrevMonth,sp,NULL,NULL,NULL
1193979530,stp_Loader_Fannie_MBSDUS_Pool_PostLoadOperations,spEED.CMBS.stp_Loader_Fannie_MBSDUS_Pool_PostLoadOperations,sp,NULL,NULL,NULL
142792462,stp_recover_table,spEED.AGY.stp_recover_table,sp,NULL,NULL,NULL
531181338,stp_populate_ABX_Aggs_Cusip_Details,spEED.dbo.stp_populate_ABX_Aggs_Cusip_Details,sp,NULL,NULL,NULL
1886069905,stp_LP_Loanagg_GetCohort_customHis2_dy,spEED.dbo.stp_LP_Loanagg_GetCohort_customHis2_dy,sp,NULL,NULL,NULL
309445468,GENESIS_Output_Securitization_Pool,spEED.dbo.GENESIS_Output_Securitization_Pool,sp,NULL,NULL,NULL
286624064,stp_BIDS_LoadTimeStamp,spEED.dbo.stp_BIDS_LoadTimeStamp,sp,NULL,NULL,NULL
707181965,Update_OC_Test_Data,spEED.dbo.Update_OC_Test_Data,sp,NULL,NULL,NULL
717883016,stp_Loader_Costar_PostLoadOperations,spEED.dbo.stp_Loader_Costar_PostLoadOperations,sp,NULL,NULL,NULL
745157800,Update_OC_Test_Data,spEED.CDO.Update_OC_Test_Data,sp,NULL,NULL,NULL
275401392,GENESIS_Load_Securitization_Tranche,spEED.dbo.GENESIS_Load_Securitization_Tranche,sp,NULL,NULL,NULL
830091635,LP_Update_GroupAggregates_ForLoanGroups_Extended_CA,spEED.dbo.LP_Update_GroupAggregates_ForLoanGroups_Extended_CA,sp,NULL,NULL,NULL
1469352399,BaselCalc_STAR_TrancheData,spEED.dbo.BaselCalc_STAR_TrancheData,sp,NULL,NULL,NULL
1319779859,GetNavData,spEED.CDO.GetNavData,sp,NULL,NULL,NULL
654091008,LP_PLTS_Load_Collat_Calcs,spEED.dbo.LP_PLTS_Load_Collat_Calcs,sp,NULL,NULL,NULL
736161818,stp_Loader_ETL_OasysReconFeed_PreloadOperations,spEED.dbo.stp_Loader_ETL_OasysReconFeed_PreloadOperations,sp,NULL,NULL,NULL
1595256838,stp_LP_Loanagg_Deal_UpdateMissingMonth,spEED.dbo.stp_LP_Loanagg_Deal_UpdateMissingMonth,sp,NULL,NULL,NULL
1802137861,p_Reader_Log_Exception,spEED.dbo.p_Reader_Log_Exception,sp,NULL,NULL,NULL
1813841774,stp_Loader_ABX_PreLoadOperations,spEED.dbo.stp_Loader_ABX_PreLoadOperations,sp,NULL,NULL,NULL
2015762684,stp_Loader_CMR_MRMS_MVAL_PostLoadOperations,spEED.dbo.stp_Loader_CMR_MRMS_MVAL_PostLoadOperations,sp,NULL,NULL,NULL
1095674951,GettblOfCusips,spEED.dbo.GettblOfCusips,tbl Func,NULL,NULL,NULL
1251691707,stp_LP_Query_IsPOA,spEED.dbo.stp_LP_Query_IsPOA,sp,NULL,NULL,NULL
767042214,p_Reader_Intex_AddCMOFileInfo,spEED.dbo.p_Reader_Intex_AddCMOFileInfo,sp,NULL,NULL,NULL
505820914,stp_Loader_LP_CusipLUPostLoadOperations,spEED.dbo.stp_Loader_LP_CusipLUPostLoadOperations,sp,NULL,NULL,NULL
1403920123,stp_Run_AllCusipAggregates.save,spEED.EURO.stp_Run_AllCusipAggregates.save,sp,NULL,NULL,NULL
410484541,GetMoneyFromVar,spEED.dbo.GetMoneyFromVar,Function,NULL,NULL,NULL
677173758,stp_ABSNET_InsertRemitInfo_CMBSCopyLog,spEED.dbo.stp_ABSNET_InsertRemitInfo_CMBSCopyLog,sp,NULL,NULL,NULL
713769600,vwLP_Aggregate_LiveLoans_Raw_Servicer,spEED.dbo.vwLP_Aggregate_LiveLoans_Raw_Servicer,view,NULL,NULL,NULL
1620968901,stp_Run_AllCusipAggregates_ABSNET_EuroUpdate,spEED.dbo.stp_Run_AllCusipAggregates_ABSNET_EuroUpdate,sp,NULL,NULL,NULL
569821142,stp_Loader_LPCollatNew_PreloadOperations,spEED.dbo.stp_Loader_LPCollatNew_PreloadOperations,sp,NULL,NULL,NULL
809769942,udf_GetOFHEOMSA,spEED.dbo.udf_GetOFHEOMSA,Function,NULL,NULL,NULL
1997171552,RPT_CollatPrfomnce_2YearAgo_sp_1,spEED.EURO.RPT_CollatPrfomnce_2YearAgo_sp_1,sp,NULL,NULL,NULL
963586571,GettblOfCUSIPsAndISINs,spEED.CDO.GettblOfCUSIPsAndISINs,tbl Func,NULL,NULL,NULL
1094867563,DUEDIL_GetDueDilReportsData,spEED.dbo.DUEDIL_GetDueDilReportsData,sp,NULL,NULL,NULL
1641421267,HamperSubmission,spEED.dbo.HamperSubmission,view,NULL,NULL,NULL
1705694516,RPT_CPR_CDR_ExcSrpd_sp_1,spEED.EURO.RPT_CPR_CDR_ExcSrpd_sp_1,sp,NULL,NULL,NULL
1731537252,stp_Loader_BBrgCorp_PreLoadOperations,spEED.dbo.stp_Loader_BBrgCorp_PreLoadOperations,sp,NULL,NULL,NULL
151775698,stp_LP_Query_GetRowCount,spEED.dbo.stp_LP_Query_GetRowCount,sp,NULL,NULL,NULL
1965354166,BaselCalc_STAR_LoadTrancheRecords,spEED.dbo.BaselCalc_STAR_LoadTrancheRecords,sp,NULL,NULL,NULL
2069907487,stp_get_ClientHolding,spEED.dbo.stp_get_ClientHolding,sp,NULL,NULL,NULL
965435059,stp_Run_AllCusipAggregates_IDSI_Update,spEED.dbo.stp_Run_AllCusipAggregates_IDSI_Update,sp,NULL,NULL,NULL
2080478936,stp_Load_Cusip_Classfication_PostLoadOperations,spEED.dbo.stp_Load_Cusip_Classfication_PostLoadOperations,sp,NULL,NULL,NULL
2085178774,Load_Markit_Constiuent_TRX,spEED.dbo.Load_Markit_Constiuent_TRX,view,NULL,NULL,NULL
43251309,stp_ExplodeCDO,spEED.EURO.stp_ExplodeCDO,sp,NULL,NULL,NULL
1571185043,stp_ExplodeCDO,spEED.CDO.stp_ExplodeCDO,sp,NULL,NULL,NULL
506484883,GetVarChar_Contribution,spEED.dbo.GetVarChar_Contribution,Function,NULL,NULL,NULL
1289588924,DUEDIL_LoadTrades,spEED.dbo.DUEDIL_LoadTrades,sp,NULL,NULL,NULL
1591012749,sp_app_get_profile_cr_roles,spEED.app.sp_app_get_profile_cr_roles,sp,NULL,NULL,NULL
1799781569,stp_Maintenance_FetchDataForFinanceDeskafter5pm,spEED.dbo.stp_Maintenance_FetchDataForFinanceDeskafter5pm,sp,NULL,NULL,04:37.2
1799781569,stp_Maintenance_FetchDataForFinanceDeskafter5pm,spEED.dbo.stp_Maintenance_FetchDataForFinanceDeskafter5pm,sp,NULL,NULL,04:53.5
1799781569,stp_Maintenance_FetchDataForFinanceDeskafter5pm,spEED.dbo.stp_Maintenance_FetchDataForFinanceDeskafter5pm,sp,NULL,NULL,04:53.5
1849929812,MP_Fhlmc_Loan_vw,spEED.AGY.MP_Fhlmc_Loan_vw,view,NULL,NULL,NULL
85952474,stp_load_vantageReference,spEED.dbo.stp_load_vantageReference,sp,NULL,NULL,NULL
540789234,stp_AddUsertoSpeed,spEED.dbo.stp_AddUsertoSpeed,sp,NULL,NULL,NULL
477452975,GetCMBXSpread,spEED.dbo.GetCMBXSpread,tbl Func,NULL,NULL,NULL
1925334369,stp_Run_AllCusipAggregates_ABSNET_Update,spEED.dbo.stp_Run_AllCusipAggregates_ABSNET_Update,sp,NULL,NULL,NULL
757447064,stp_SVCR_DELQ_SNAPSHOT,spEED.dbo.stp_SVCR_DELQ_SNAPSHOT,sp,NULL,NULL,NULL
893883643,stp_Load_MortgageUniverseData,spEED.dbo.stp_Load_MortgageUniverseData,sp,NULL,NULL,NULL
1810821513,stp_LP_Calculate_Loss_Severity_Average,spEED.dbo.stp_LP_Calculate_Loss_Severity_Average,sp,NULL,NULL,NULL
75251423,stp_Get_Enhanced_Classification,spEED.EURO.stp_Get_Enhanced_Classification,sp,NULL,NULL,NULL
384212619,stp_Trepp_CapitalStructure2,spEED.CDO.stp_Trepp_CapitalStructure2,sp,NULL,NULL,NULL
451181053,stp_Get_Enhanced_Classification,spEED.CDO.stp_Get_Enhanced_Classification,sp,NULL,NULL,NULL
1023602985,stp_Loader_RCA_Delta_PostLoadOperations,spEED.dbo.stp_Loader_RCA_Delta_PostLoadOperations,sp,NULL,NULL,NULL
917018448,stp_LP_Replines_Create_Adv_Bal,spEED.dbo.stp_LP_Replines_Create_Adv_Bal,sp,NULL,NULL,NULL
1135447219,stp_LP_LogCalcTimeStamp,spEED.dbo.stp_LP_LogCalcTimeStamp,sp,NULL,NULL,NULL
1351832028,cdx_output_insertupdate,spEED.dbo.cdx_output_insertupdate,sp,NULL,NULL,NULL
2112531105,DUEDIL_GetRemitData,spEED.dbo.DUEDIL_GetRemitData,sp,NULL,NULL,NULL
117952588,stp_get_Vantage_NonagyRef,spEED.dbo.stp_get_Vantage_NonagyRef,sp,NULL,NULL,NULL
198656151,Intex_GroundGroups,spEED.CMBS.Intex_GroundGroups,view,NULL,NULL,33:00.0
198656151,Intex_GroundGroups,spEED.CMBS.Intex_GroundGroups,view,NULL,NULL,33:00.0
710657975,Intex_GroundGroups,spEED.CDO.Intex_GroundGroups,view,NULL,NULL,33:00.0
710657975,Intex_GroundGroups,spEED.CDO.Intex_GroundGroups,view,NULL,NULL,33:00.0
1622661224,Intex_GroundGroups,spEED.EURO.Intex_GroundGroups,view,NULL,NULL,33:00.0
1622661224,Intex_GroundGroups,spEED.EURO.Intex_GroundGroups,view,NULL,NULL,33:00.0
1734661623,stp_DynamicMergetbls,spEED.dbo.stp_DynamicMergetbls,sp,NULL,NULL,NULL
1882138146,Intex_GroundGroups,spEED.ABS.Intex_GroundGroups,view,NULL,NULL,33:00.0
1882138146,Intex_GroundGroups,spEED.ABS.Intex_GroundGroups,view,NULL,NULL,33:00.0
1960446108,Rapid_DEAL_TRIGGERS,spEED.CDO.Rapid_DEAL_TRIGGERS,view,NULL,NULL,NULL
2063554635,stp_Loader_GPFeed_PostLoadOperations,spEED.dbo.stp_Loader_GPFeed_PostLoadOperations,sp,NULL,NULL,NULL
107251537,stp_Loader_Intex_History_European_PostLoadOperations,spEED.EURO.stp_Loader_Intex_History_European_PostLoadOperations,sp,NULL,NULL,NULL
515402247,stp_IDS_Transformer_MP_Pool_3,spEED.dbo.stp_IDS_Transformer_MP_Pool_3,sp,NULL,NULL,NULL
1570104634,stp_CUBE_RecreateDimensions,spEED.dbo.stp_CUBE_RecreateDimensions,sp,NULL,NULL,NULL
1575441878,stp_Loader_BBrgCorp_ProcessStagingData,spEED.dbo.stp_Loader_BBrgCorp_ProcessStagingData,sp,NULL,NULL,NULL
49435250,stp_RunGroupRiskMeasures,spEED.dbo.stp_RunGroupRiskMeasures,sp,NULL,NULL,NULL
1082968176,DUEDIL_GetCRDdata,spEED.dbo.DUEDIL_GetCRDdata,sp,NULL,NULL,NULL
1223011438,udf_GetLoanName_For_Deal_And_Cusip,spEED.CDO.udf_GetLoanName_For_Deal_And_Cusip,Function,NULL,NULL,NULL
2083186867,Intex_History_ABCL,spEED.EURO.Intex_History_ABCL,view,NULL,NULL,NULL
380176750,stp_Loader_ABSNet_FPipe_PostloadOperations,spEED.dbo.stp_Loader_ABSNet_FPipe_PostloadOperations,sp,NULL,NULL,NULL
118916141,stp_CreateAll_CusipAggregates,spEED.AGY.stp_CreateAll_CusipAggregates,sp,NULL,NULL,NULL
515181281,stp_Loader_CreateDealMappings,spEED.dbo.stp_Loader_CreateDealMappings,sp,NULL,NULL,NULL
125243501,stp_Loader_IntexHistory_PreLoadOperations,spEED.ABS.stp_Loader_IntexHistory_PreLoadOperations,sp,NULL,NULL,NULL
1529772507,stp_Loader_IntexRemit_PreLoadOperations,spEED.dbo.stp_Loader_IntexRemit_PreLoadOperations,sp,NULL,NULL,NULL
1913070597,stp_MergeMorningstarLoan,spEED.dbo.stp_MergeMorningstarLoan,sp,NULL,NULL,NULL
1989842401,stp_Loader_PO_PreLoadOperations,spEED.dbo.stp_Loader_PO_PreLoadOperations,sp,NULL,NULL,NULL
398728573,isReallyNumeric,spEED.dbo.isReallyNumeric,Function,NULL,NULL,NULL
989883985,stp_SVCR_RollRateSnapShot,spEED.dbo.stp_SVCR_RollRateSnapShot,sp,NULL,NULL,NULL
1355255983,stp_LP_Replines_GetCohort_RRM_Simple,spEED.dbo.stp_LP_Replines_GetCohort_RRM_Simple,sp,NULL,NULL,NULL
718091236,LP_Load_DealAggregates_ForLoanGroups_Extended,spEED.dbo.LP_Load_DealAggregates_ForLoanGroups_Extended,sp,NULL,NULL,NULL
1733581214,stp_RunOriginatorAndServicerMappedAggregates,spEED.dbo.stp_RunOriginatorAndServicerMappedAggregates,sp,NULL,NULL,52:00.0
1733581214,stp_RunOriginatorAndServicerMappedAggregates,spEED.dbo.stp_RunOriginatorAndServicerMappedAggregates,sp,NULL,NULL,05:23.1
526025751,stp_Update_All_CusipAggregates_FromLP,spEED.dbo.stp_Update_All_CusipAggregates_FromLP,sp,NULL,NULL,NULL
662657804,Intex_Diversity_Issuer,spEED.CDO.Intex_Diversity_Issuer,view,NULL,NULL,32:59.1
662657804,Intex_Diversity_Issuer,spEED.CDO.Intex_Diversity_Issuer,view,NULL,NULL,32:59.1
1574661053,Intex_Diversity_Issuer,spEED.EURO.Intex_Diversity_Issuer,view,NULL,NULL,32:59.1
1574661053,Intex_Diversity_Issuer,spEED.EURO.Intex_Diversity_Issuer,view,NULL,NULL,32:59.1
1591676718,stp_Maintenance_FetchDataForSelva,spEED.dbo.stp_Maintenance_FetchDataForSelva,sp,NULL,NULL,NULL
2134259354,LP_StageTimeStamp_Start,spEED.dbo.LP_StageTimeStamp_Start,sp,NULL,NULL,NULL
2112726579,Intex_Rates,spEED.dbo.Intex_Rates,view,NULL,NULL,NULL
135775641,stp_LP_Query_GetIndexes,spEED.dbo.stp_LP_Query_GetIndexes,sp,NULL,NULL,NULL
302728231,stp_Loader_LP_HistNew_FilePostLoad,spEED.dbo.stp_Loader_LP_HistNew_FilePostLoad,sp,NULL,NULL,NULL
1279343622,udf_GetNumMonthsSinceCurrent,spEED.dbo.udf_GetNumMonthsSinceCurrent,Function,NULL,NULL,NULL
1929070654,stp_MergeLoan,spEED.dbo.stp_MergeLoan,sp,NULL,NULL,NULL
76631416,stp_Loader_Markit_IOS_Component_PostloadOperations,spEED.dbo.stp_Loader_Markit_IOS_Component_PostloadOperations,sp,NULL,NULL,NULL
534657348,Intex_DealActiveIndex,spEED.CMBS.Intex_DealActiveIndex,view,NULL,NULL,32:59.9
534657348,Intex_DealActiveIndex,spEED.CMBS.Intex_DealActiveIndex,view,NULL,NULL,32:59.9
1094659343,Intex_DealActiveIndex,spEED.CDO.Intex_DealActiveIndex,view,NULL,NULL,32:59.9
1094659343,Intex_DealActiveIndex,spEED.CDO.Intex_DealActiveIndex,view,NULL,NULL,32:59.9
1494660768,Intex_DealActiveIndex,spEED.EURO.Intex_DealActiveIndex,view,NULL,NULL,32:59.9
1494660768,Intex_DealActiveIndex,spEED.EURO.Intex_DealActiveIndex,view,NULL,NULL,32:59.9
1914138260,Intex_DealActiveIndex,spEED.ABS.Intex_DealActiveIndex,view,NULL,NULL,32:59.9
1914138260,Intex_DealActiveIndex,spEED.ABS.Intex_DealActiveIndex,view,NULL,NULL,32:59.9
