nid,name,path,ntype,weight,data,lasttime,faculty
1254659913,Intex_Trigger,spEED.EURO.Intex_Trigger,view,0,0,32:59.1,33
2074138830,Intex_Trigger,spEED.ABS.Intex_Trigger,view,0,0,32:59.1,54
2074138830,Intex_Trigger,spEED.ABS.Intex_Trigger,view,0,0,32:59.1,20
151723643,get_word,spEED.dbo.get_word,Function,0,0,0,64
1419256211,stp_LP_Replines_CreateBatch,spEED.dbo.stp_LP_Replines_CreateBatch,sp,0,0,0,37
1300355847,stp_Loader_GMR_RISK_FEED_PostLoadOperations,spEED.dbo.stp_Loader_GMR_RISK_FEED_PostLoadOperations,sp,0,0,0,49
1452584263,stp_Query_FetchLPDataForLewis,spEED.dbo.stp_Query_FetchLPDataForLewis,sp,0,0,0,48
59251366,stp_ExplodeCDO_UpdateCusipAggregates,spEED.EURO.stp_ExplodeCDO_UpdateCusipAggregates,sp,0,0,0,97
1916690026,stp_SpeedUpdateOnDemand,spEED.AGY.stp_SpeedUpdateOnDemand,sp,0,0,0,73
1951762456,stp_ExplodeCDO_UpdateCusipAggregates,spEED.CDO.stp_ExplodeCDO_UpdateCusipAggregates,sp,0,0,0,81
1840478081,spLP_Collat_History_AddPartition,spEED.dbo.spLP_Collat_History_AddPartition,sp,0,0,0,25
486657177,Intex_TrusteeGroupPerformance,spEED.CMBS.Intex_TrusteeGroupPerformance,view,0,0,32:59.1,63
486657177,Intex_TrusteeGroupPerformance,spEED.CMBS.Intex_TrusteeGroupPerformance,view,0,0,33:06.3,76
966658887,Intex_TrusteeGroupPerformance,spEED.CDO.Intex_TrusteeGroupPerformance,view,0,0,32:59.1,92
966658887,Intex_TrusteeGroupPerformance,spEED.CDO.Intex_TrusteeGroupPerformance,view,0,0,33:06.3,95
1414660483,Intex_TrusteeGroupPerformance,spEED.EURO.Intex_TrusteeGroupPerformance,view,0,0,32:59.1,13
1414660483,Intex_TrusteeGroupPerformance,spEED.EURO.Intex_TrusteeGroupPerformance,view,0,0,33:06.3,93
2106138944,Intex_TrusteeGroupPerformance,spEED.ABS.Intex_TrusteeGroupPerformance,view,0,0,32:59.1,90
2106138944,Intex_TrusteeGroupPerformance,spEED.ABS.Intex_TrusteeGroupPerformance,view,0,0,33:06.3,37
170340267,GetMHL_Levels,spEED.dbo.GetMHL_Levels,tbl Func,0,0,0,66
1721694573,RPT_CollatPerformance_sp_1,spEED.EURO.RPT_CollatPerformance_sp_1,sp,0,0,0,66
941883814,stp_SVCR_MOD_Hist_Advancing,spEED.dbo.stp_SVCR_MOD_Hist_Advancing,sp,0,0,0,65
1843537651,stp_LP_Minis_cusip,spEED.dbo.stp_LP_Minis_cusip,sp,0,0,0,35
1786541498,stp_LP_Universe_GetGroups,spEED.dbo.stp_LP_Universe_GetGroups,sp,0,0,0,46
1857806076,stp_Loader_ABSNet_U_PoolPerformance2_PostloadOperations,spEED.dbo.stp_Loader_ABSNet_U_PoolPerformance2_PostloadOperations,sp,0,0,0,79
364176693,stp_Loader_ABSNet_FPipe_PreloadOperations,spEED.dbo.stp_Loader_ABSNet_FPipe_PreloadOperations,sp,0,0,0,30
1783781512,stp_LP_CreateHistoricalVectors,spEED.dbo.stp_LP_CreateHistoricalVectors,sp,0,0,0,70
2104602786,stp_Loader_Rating_SMC,spEED.dbo.stp_Loader_Rating_SMC,sp,0,0,0,33
121415852,stp_Get_SVCR_Graph_Old,spEED.dbo.stp_Get_SVCR_Graph_Old,sp,0,0,0,76
1084023093,CMBSSecType,spEED.dbo.CMBSSecType,Function,0,0,0,90
1753694687,RPT_DEAL_INFO_sp_1,spEED.EURO.RPT_DEAL_INFO_sp_1,sp,0,0,0,98
1808477967,stp_Loader_NEOFAS157_PostLoadOperations,spEED.dbo.stp_Loader_NEOFAS157_PostLoadOperations,sp,0,0,0,90
2058594522,stp_Alert_EMEA_AA_and_Above_Report,spEED.dbo.stp_Alert_EMEA_AA_and_Above_Report,sp,0,0,0,14
1214067511,stp_Query_FetchMarkit_POIndexCloses,spEED.dbo.stp_Query_FetchMarkit_POIndexCloses,sp,0,0,0,13
868262944,stp_Run_CDO_RefData,spEED.dbo.stp_Run_CDO_RefData,sp,0,0,0,10
1006991014,Update_CRM_Accounts,spEED.dbo.Update_CRM_Accounts,sp,0,0,0,75
821682075,GetFXSpotRate,spEED.dbo.GetFXSpotRate,Function,0,0,0,24
215775926,stp_LP_Universe_GetRRM_PCD_cohorts,spEED.dbo.stp_LP_Universe_GetRRM_PCD_cohorts,sp,0,0,0,17
1337159909,stp_CM_FetchTraderMappings,spEED.dbo.stp_CM_FetchTraderMappings,sp,0,0,0,17
2051642502,p_Reader_GetDestinationtblsList,spEED.dbo.p_Reader_GetDestinationtblsList,sp,0,0,0,23
590090780,LP_Load_LP_Deal_Status,spEED.dbo.LP_Load_LP_Deal_Status,sp,0,0,0,79
1478321818,LP_Update_CusipAggregates_ForLoanGroups_Extended_LM,spEED.dbo.LP_Update_CusipAggregates_ForLoanGroups_Extended_LM,sp,0,0,0,71
378484427,GetFieldTypes,spEED.dbo.GetFieldTypes,tbl Func,0,0,0,68
429452804,p_Loader_Intex_SecurityID_AfterLoading,spEED.dbo.p_Loader_Intex_SecurityID_AfterLoading,sp,0,0,0,64
1527012521,sp_app_get_allowed_nodes,spEED.app.sp_app_get_allowed_nodes,sp,0,0,0,94
1717685267,stp_Query_FetchMarkit_IOSIndexCloses,spEED.dbo.stp_Query_FetchMarkit_IOSIndexCloses,sp,0,0,0,36
390344505,RMBSDealProxy_ProxyCandidates,spEED.CDO.RMBSDealProxy_ProxyCandidates,view,0,0,0,72
1077019018,stp_LP_loanagg_CreateCohort_custom,spEED.dbo.stp_LP_loanagg_CreateCohort_custom,sp,0,0,0,62
1559012635,sp_app_get_perm_profile,spEED.app.sp_app_get_perm_profile,sp,0,0,0,65
2121240249,view_PPR_BaseCase,spEED.CMBS.view_PPR_BaseCase,view,0,0,0,45
1441544319,stp_LP_Replines_Cohorts_custom_para_dy,spEED.dbo.stp_LP_Replines_Cohorts_custom_para_dy,sp,0,0,0,54
1893581784,stp_String_GetMappingFields,spEED.dbo.stp_String_GetMappingFields,sp,0,0,0,25
1193236943,stp_Loader_Markit_CitiContributions_PostloadOperations,spEED.dbo.stp_Loader_Markit_CitiContributions_PostloadOperations,sp,0,0,0,57
34919296,stp_Get_Trepp_Deal,spEED.CMBS.stp_Get_Trepp_Deal,sp,0,0,0,58
261445297,GENESIS_Output_Common_Balance,spEED.dbo.GENESIS_Output_Common_Balance,sp,0,0,0,39
293445411,GENESIS_Output_Securitization_Indicative,spEED.dbo.GENESIS_Output_Securitization_Indicative,sp,0,0,0,16
1339255926,stp_LP_Replines_GetCohort_RRM_pcd,spEED.dbo.stp_LP_Replines_GetCohort_RRM_pcd,sp,0,0,0,26
1928445994,Rapid_DEAL_INFO,spEED.CDO.Rapid_DEAL_INFO,view,0,0,0,73
16159253,p_Reader_GetRowCounts,spEED.dbo.p_Reader_GetRowCounts,sp,0,0,0,57
564301170,stp_Query_FetchDealCapStructure_save,spEED.dbo.stp_Query_FetchDealCapStructure_save,sp,0,0,0,37
792494002,TIER3_EXCHANGE_RATES_VIEW_to_delete,spEED.dbo.TIER3_EXCHANGE_RATES_VIEW_to_delete,view,0,0,0,89
1038626743,stp_Loader_BBrg_PreLoadOperations,spEED.dbo.stp_Loader_BBrg_PreLoadOperations,sp,0,0,0,17
1059586913,GetBidListData,spEED.CDO.GetBidListData,sp,0,0,0,51
723182022,Update_Tranche_Stats,spEED.dbo.Update_Tranche_Stats,sp,0,0,0,67
1973686179,Update_Tranche_Stats,spEED.CDO.Update_Tranche_Stats,sp,0,0,0,60
602289751,stp_LP_Loanagg_GetCohort_Fico,spEED.dbo.stp_LP_Loanagg_GetCohort_Fico,sp,0,0,0,29
939866415,stp_Query_FetchABXIndexCloses,spEED.dbo.stp_Query_FetchABXIndexCloses,sp,0,0,0,40
1474885117,stp_RunDealRiskMeasures,spEED.dbo.stp_RunDealRiskMeasures,sp,0,0,0,51
158063749,stp_LP_Loanagg_GetCohort_customHis_dy,spEED.dbo.stp_LP_Loanagg_GetCohort_customHis_dy,sp,0,0,0,36
856650395,stp_LP_Loader_Advanced_Batch,spEED.dbo.stp_LP_Loader_Advanced_Batch,sp,0,0,0,48
39775299,stp_LP_Loader_HistoricalVectorsBatch,spEED.dbo.stp_LP_Loader_HistoricalVectorsBatch,sp,0,0,0,46
713821655,GetLPHistPerform,spEED.dbo.GetLPHistPerform,tbl Func,0,0,0,66
1378884775,stp_GET_MISLatestPrice,spEED.dbo.stp_GET_MISLatestPrice,sp,0,0,0,16
1687013091,sp_app_update_role,spEED.app.sp_app_update_role,sp,0,0,31:49.0,15
1735677231,stp_Maintenance_ProcessRates,spEED.dbo.stp_Maintenance_ProcessRates,sp,0,0,0,61
2000062211,stp_Loader_LPMods_PostLoadOperations,spEED.dbo.stp_Loader_LPMods_PostLoadOperations,sp,0,0,0,52
750091350,LP_Load_CusipAggregates_ForLoanGroups_Extended,spEED.dbo.LP_Load_CusipAggregates_ForLoanGroups_Extended,sp,0,0,0,12
976527058,stp_Empirasign_AddDealerOffer,spEED.dbo.stp_Empirasign_AddDealerOffer,sp,0,0,0,48
2065806817,stp_Loader_Intex_History_PreLoadOperations,spEED.dbo.stp_Loader_Intex_History_PreLoadOperations,sp,0,0,0,61
70655695,Intex_TRBlock,spEED.ABS.Intex_TRBlock,view,0,0,32:59.9,36
70655695,Intex_TRBlock,spEED.ABS.Intex_TRBlock,view,0,0,32:59.9,72
470657120,Intex_Tranche,spEED.CMBS.Intex_Tranche,view,0,0,32:59.7,65
470657120,Intex_Tranche,spEED.CMBS.Intex_Tranche,view,0,0,32:59.7,93
470657120,Intex_Tranche,spEED.CMBS.Intex_Tranche,view,0,0,32:59.7,70
470657120,Intex_Tranche,spEED.CMBS.Intex_Tranche,view,0,0,32:59.7,94
566657462,Intex_TRBlock,spEED.CMBS.Intex_TRBlock,view,0,0,32:59.9,36
566657462,Intex_TRBlock,spEED.CMBS.Intex_TRBlock,view,0,0,32:59.9,43
1866138089,Intex_Tranche,spEED.ABS.Intex_Tranche,view,0,0,32:59.7,20
1866138089,Intex_Tranche,spEED.ABS.Intex_Tranche,view,0,0,32:59.7,97
1866138089,Intex_Tranche,spEED.ABS.Intex_Tranche,view,0,0,32:59.7,74
1866138089,Intex_Tranche,spEED.ABS.Intex_Tranche,view,0,0,32:59.7,66
902658659,Intex_Tranche,spEED.CDO.Intex_Tranche,view,0,0,32:59.7,62
902658659,Intex_Tranche,spEED.CDO.Intex_Tranche,view,0,0,32:59.7,46
902658659,Intex_Tranche,spEED.CDO.Intex_Tranche,view,0,0,32:59.7,49
902658659,Intex_Tranche,spEED.CDO.Intex_Tranche,view,0,0,32:59.7,67
1014659058,Intex_TRBlock,spEED.CDO.Intex_TRBlock,view,0,0,32:59.9,38
1014659058,Intex_TRBlock,spEED.CDO.Intex_TRBlock,view,0,0,32:59.9,16
1142659514,Intex_TRBlock,spEED.EURO.Intex_TRBlock,view,0,0,32:59.9,43
1142659514,Intex_TRBlock,spEED.EURO.Intex_TRBlock,view,0,0,32:59.9,22
1398660426,Intex_Tranche,spEED.EURO.Intex_Tranche,view,0,0,32:59.7,74
1398660426,Intex_Tranche,spEED.EURO.Intex_Tranche,view,0,0,32:59.7,90
1398660426,Intex_Tranche,spEED.EURO.Intex_Tranche,view,0,0,32:59.7,68
1398660426,Intex_Tranche,spEED.EURO.Intex_Tranche,view,0,0,32:59.7,36
467402076,stp_IDS_Transformer_Intex_B_3,spEED.dbo.stp_IDS_Transformer_Intex_B_3,sp,0,0,0,16
1001770626,udf_GetIndexDate,spEED.dbo.udf_GetIndexDate,Function,0,0,0,77
1022626686,stp_Loader_BBrg_PostLoadOperations,spEED.dbo.stp_Loader_BBrg_PostLoadOperations,sp,0,0,56:00.3,49
1022626686,stp_Loader_BBrg_PostLoadOperations,spEED.dbo.stp_Loader_BBrg_PostLoadOperations,sp,0,0,56:00.3,12
1022626686,stp_Loader_BBrg_PostLoadOperations,spEED.dbo.stp_Loader_BBrg_PostLoadOperations,sp,0,0,56:00.3,36
1022626686,stp_Loader_BBrg_PostLoadOperations,spEED.dbo.stp_Loader_BBrg_PostLoadOperations,sp,0,0,56:00.3,100
1022626686,stp_Loader_BBrg_PostLoadOperations,spEED.dbo.stp_Loader_BBrg_PostLoadOperations,sp,0,0,56:00.3,89
1287779745,TruPS_Intex_Deal_Compare,spEED.CDO.TruPS_Intex_Deal_Compare,view,0,0,0,31
1539588623,stp_Loader_LP_Process_MonthsDelinqStatus,spEED.dbo.stp_Loader_LP_Process_MonthsDelinqStatus,sp,0,0,0,50
1899257921,stp_LP_Loanagg_GetRunParameters_Cohort,spEED.dbo.stp_LP_Loanagg_GetRunParameters_Cohort,sp,0,0,0,86
1912445937,Rapid_DEAL_COLLATERAL,spEED.CDO.Rapid_DEAL_COLLATERAL,view,0,0,0,22
386816440,stp_Maintenance_Refreshviews,spEED.dbo.stp_Maintenance_Refreshviews,sp,0,0,0,90
1870069848,stp_LP_Loanagg_GetCohort_customHis2,spEED.dbo.stp_LP_Loanagg_GetCohort_customHis2,sp,0,0,0,24
752330786,stp_MergePropertyLoan,spEED.dbo.stp_MergePropertyLoan,sp,0,0,0,94
1047791636,stp_MergeLoanReserves,spEED.dbo.stp_MergeLoanReserves,sp,0,0,0,70
1888478252,stp_Empirasign_AddBwic,spEED.dbo.stp_Empirasign_AddBwic,sp,0,0,0,57
1953806418,stp_Loader_ABSNet_U_StructureInformation_PostloadOperations,spEED.dbo.stp_Loader_ABSNet_U_StructureInformation_PostloadOperations,sp,0,0,0,42
102655809,Intex_DealOptRedeem,spEED.ABS.Intex_DealOptRedeem,view,0,0,32:59.1,91
102655809,Intex_DealOptRedeem,spEED.ABS.Intex_DealOptRedeem,view,0,0,32:59.1,31
598657576,Intex_DealOptRedeem,spEED.CMBS.Intex_DealOptRedeem,view,0,0,32:59.1,40
598657576,Intex_DealOptRedeem,spEED.CMBS.Intex_DealOptRedeem,view,0,0,32:59.1,21
1078659286,Intex_DealOptRedeem,spEED.CDO.Intex_DealOptRedeem,view,0,0,32:59.1,81
1078659286,Intex_DealOptRedeem,spEED.CDO.Intex_DealOptRedeem,view,0,0,32:59.1,89
1526660882,Intex_DealOptRedeem,spEED.EURO.Intex_DealOptRedeem,view,0,0,32:59.1,33
1526660882,Intex_DealOptRedeem,spEED.EURO.Intex_DealOptRedeem,view,0,0,32:59.1,10
1872478195,stp_Empirasign_UpdateSyncStatus,spEED.dbo.stp_Empirasign_UpdateSyncStatus,sp,0,0,0,10
2120602843,vw_BBrg_BackOffice,spEED.dbo.vw_BBrg_BackOffice,view,0,0,0,32
422656949,Intex_StandardVars,spEED.CMBS.Intex_StandardVars,view,0,0,32:59.1,47
422656949,Intex_StandardVars,spEED.CMBS.Intex_StandardVars,view,0,0,32:59.1,10
422656949,Intex_StandardVars,spEED.CMBS.Intex_StandardVars,view,0,0,32:59.1,76
422656949,Intex_StandardVars,spEED.CMBS.Intex_StandardVars,view,0,0,32:59.1,96
886658602,Intex_StandardVars,spEED.CDO.Intex_StandardVars,view,0,0,32:59.1,17
886658602,Intex_StandardVars,spEED.CDO.Intex_StandardVars,view,0,0,32:59.1,20
886658602,Intex_StandardVars,spEED.CDO.Intex_StandardVars,view,0,0,32:59.1,68
886658602,Intex_StandardVars,spEED.CDO.Intex_StandardVars,view,0,0,32:59.1,36
1366660312,Intex_StandardVars,spEED.EURO.Intex_StandardVars,view,0,0,32:59.1,61
1366660312,Intex_StandardVars,spEED.EURO.Intex_StandardVars,view,0,0,32:59.1,73
1366660312,Intex_StandardVars,spEED.EURO.Intex_StandardVars,view,0,0,32:59.1,62
1366660312,Intex_StandardVars,spEED.EURO.Intex_StandardVars,view,0,0,32:59.1,36
2058138773,Intex_StandardVars,spEED.ABS.Intex_StandardVars,view,0,0,32:59.1,64
2058138773,Intex_StandardVars,spEED.ABS.Intex_StandardVars,view,0,0,32:59.1,12
2058138773,Intex_StandardVars,spEED.ABS.Intex_StandardVars,view,0,0,32:59.1,54
2058138773,Intex_StandardVars,spEED.ABS.Intex_StandardVars,view,0,0,32:59.1,87
334728345,stp_LP_Query_GetCohortHistoryForMSR,spEED.dbo.stp_LP_Query_GetCohortHistoryForMSR,sp,0,0,0,61
1770541441,stp_LP_Universe_GetDeals,spEED.dbo.stp_LP_Universe_GetDeals,sp,0,0,0,95
1070327273,stp_Loader_ABSNet_U_ClassPoolXRef_PostloadOperations,spEED.dbo.stp_Loader_ABSNet_U_ClassPoolXRef_PostloadOperations,sp,0,0,0,83
1477384828,stp_CreateSpecPoolsData,spEED.AGY.stp_CreateSpecPoolsData,sp,0,0,0,88
1723257294,stp_LP_Loanagg_GetDealCDR,spEED.dbo.stp_LP_Loanagg_GetDealCDR,sp,0,0,0,65
672877614,vwLP_Aggregate_OrigLoans_Raw_Originator,spEED.dbo.vwLP_Aggregate_OrigLoans_Raw_Originator,view,0,0,0,72
343724327,stp_Loader_LPMod_PreLoadOperations,spEED.dbo.stp_Loader_LPMod_PreLoadOperations,sp,0,0,0,25
499181224,stp_ImpliedWriteDownCalc,spEED.dbo.stp_ImpliedWriteDownCalc,sp,0,0,0,98
1163919268,UDF_GetLowestRating,spEED.dbo.UDF_GetLowestRating,Function,0,0,0,80
1421300173,stp_Maintenance_GetABSNetStatistics,spEED.dbo.stp_Maintenance_GetABSNetStatistics,sp,0,0,0,95
1476968388,All_DealAggregatesBalance,spEED.CDO.All_DealAggregatesBalance,view,0,0,0,50
1909998281,stp_ClassifyCusips,spEED.dbo.stp_ClassifyCusips,sp,0,0,0,73
275584120,GetSalesToolData,spEED.CDO.GetSalesToolData,sp,0,0,38:43.3,84
291401449,GENESIS_Load_Securitization_Pool,spEED.dbo.GENESIS_Load_Securitization_Pool,sp,0,0,0,86
2084111111,spDBAClonetblStructure,spEED.dbo.spDBAClonetblStructure,sp,0,0,0,76
316436797,stp_IDS_Transformer_Trepp_AttachmentPoints,spEED.dbo.stp_IDS_Transformer_Trepp_AttachmentPoints,sp,0,0,0,76
55671246,stp_Maintenance_GetUnmappedIntexColumns,spEED.dbo.stp_Maintenance_GetUnmappedIntexColumns,sp,0,0,0,12
704161704,stp_Loader_ETL_OasysReconFeed_PostloadOperations,spEED.dbo.stp_Loader_ETL_OasysReconFeed_PostloadOperations,sp,0,0,0,77
736825787,BaselCalc_GetTheticaCusipListValidationData,spEED.dbo.BaselCalc_GetTheticaCusipListValidationData,tbl Func,0,0,0,18
1479012350,sp_app_delete_profile_cr_role,spEED.app.sp_app_delete_profile_cr_role,sp,0,0,02:07.1,37
2013171609,RPT_CollatPrfomnce_3YearAgo_sp_1,spEED.EURO.RPT_CollatPrfomnce_3YearAgo_sp_1,sp,0,0,0,63
64107369,stp_Query_GetABSNetHistForSAS,spEED.dbo.stp_Query_GetABSNetHistForSAS,sp,0,0,0,56
419401905,stp_IDS_Transformer_EMEA_TICKER_ASSET_Classifications_3,spEED.dbo.stp_IDS_Transformer_EMEA_TICKER_ASSET_Classifications_3,sp,0,0,0,67
1552112670,stp_GetMTMResults,spEED.dbo.stp_GetMTMResults,sp,0,0,0,11
1643152899,stp_RunMSAAggregates,spEED.dbo.stp_RunMSAAggregates,sp,0,0,0,57
1936478423,stp_Empirasign_AddOffer,spEED.dbo.stp_Empirasign_AddOffer,sp,0,0,0,59
551829178,stp_Loader_MRMS_Prices_PostLoadOperations,spEED.dbo.stp_Loader_MRMS_Prices_PostLoadOperations,sp,0,0,0,47
1241237114,stp_Loader_Markit_Emea_PreloadOperations,spEED.dbo.stp_Loader_Markit_Emea_PreloadOperations,sp,0,0,0,100
384108509,LATEST_CLO_DEAL_STATS,spEED.CDO.LATEST_CLO_DEAL_STATS,view,0,0,0,62
2030070418,stp_LP_Replines_GetDeal_mod,spEED.dbo.stp_LP_Replines_GetDeal_mod,sp,0,0,0,57
27251252,stp_EURO_Intex_History_European_PostLoadOperations,spEED.EURO.stp_EURO_Intex_History_European_PostLoadOperations,sp,0,0,0,60
941363264,stp_vantage_bwic,spEED.dbo.stp_vantage_bwic,sp,0,0,0,61
1006626629,RunOriginatorAndServicerMappedUpdate,spEED.dbo.RunOriginatorAndServicerMappedUpdate,sp,0,0,0,63
1367780030,RetMaxLoanID,spEED.CMBS.RetMaxLoanID,Function,0,0,0,33
173243672,stp_Loader_Batch_StartShippingFileImportProcess,spEED.dbo.stp_Loader_Batch_StartShippingFileImportProcess,sp,0,0,0,73
2109406734,stp_Loader_EquityPosRisk_PostloadOperations,spEED.dbo.stp_Loader_EquityPosRisk_PostloadOperations,sp,0,0,0,40
866362401,stp_Loader_Markit_IBOXX_Composite_PostLoadOperations,spEED.dbo.stp_Loader_Markit_IBOXX_Composite_PostLoadOperations,sp,0,0,0,69
1225237057,stp_Loader_Markit_Emea_PostloadOperations,spEED.dbo.stp_Loader_Markit_Emea_PostloadOperations,sp,0,0,0,47
1635029106,ReturnDateWOTime,spEED.dbo.ReturnDateWOTime,Function,0,0,0,43
2139258776,stp_LP_Loader_LoanaggMissedPayments,spEED.dbo.stp_LP_Loader_LoanaggMissedPayments,sp,0,0,0,34
682237981,GetABusinessDayOfMonth,spEED.dbo.GetABusinessDayOfMonth,Function,0,0,0,79
1766661737,stp_Update_Intex_CollatCounts,spEED.dbo.stp_Update_Intex_CollatCounts,sp,0,0,0,69
477765305,stp_IDS_Transformer_Classification_Code_Mapping,spEED.dbo.stp_IDS_Transformer_Classification_Code_Mapping,sp,0,0,0,46
590025979,stp_LP_HPI_Ratio_History_Update,spEED.dbo.stp_LP_HPI_Ratio_History_Update,sp,0,0,0,86
701882959,GENESIS_Output_Header,spEED.dbo.GENESIS_Output_Header,sp,0,0,0,16
1061435401,stp_IDS_Transformer_EMEA_TICKER_ASSET_Classifications,spEED.dbo.stp_IDS_Transformer_EMEA_TICKER_ASSET_Classifications,sp,0,0,0,63
1619029049,PivotGCClosingPricesData_cursor,spEED.dbo.PivotGCClosingPricesData_cursor,tbl Func,0,0,0,86
374344448,RMBSDealProxy_IndicativeDataDump,spEED.CDO.RMBSDealProxy_IndicativeDataDump,sp,0,0,0,51
517446209,stp_Get_SVCR_Mapping,spEED.dbo.stp_Get_SVCR_Mapping,sp,0,0,0,28
484964854,stp_ImpliedWriteDownCalc_ABSNET,spEED.dbo.stp_ImpliedWriteDownCalc_ABSNET,sp,0,0,0,64
1150327558,stp_Loader_ABSNet_U_LockoutInformation_PostloadOperations,spEED.dbo.stp_Loader_ABSNet_U_LockoutInformation_PostloadOperations,sp,0,0,0,41
66919410,stp_Get_Trepp_Loan_Detail,spEED.CMBS.stp_Get_Trepp_Loan_Detail,sp,0,0,0,46
672721449,stp_Loader_Inventory_Clear_Staging_IntexImportJob,spEED.dbo.stp_Loader_Inventory_Clear_Staging_IntexImportJob,sp,0,0,0,46
910091920,LP_Load_XXXAggregates_ForLoanGroups_Extended,spEED.dbo.LP_Load_XXXAggregates_ForLoanGroups_Extended,sp,0,0,0,75
1382348039,stp_Query_GetRMBSVector,spEED.CDO.stp_Query_GetRMBSVector,sp,0,0,0,51
1458885060,stp_RunCusipRiskMeasures,spEED.dbo.stp_RunCusipRiskMeasures,sp,0,0,0,19
489833603,stp_Loader_AMC_Merge,spEED.dbo.stp_Loader_AMC_Merge,sp,0,0,0,58
1127675065,quotestring,spEED.dbo.quotestring,Function,0,0,0,55
320824305,stp_Alert_BidsErrors,spEED.dbo.stp_Alert_BidsErrors,sp,0,0,0,71
915846675,CleanLog,spEED.dbo.CleanLog,sp,0,0,0,36
1271675578,stp_Maintenance_FetchDataForCamps,spEED.dbo.stp_Maintenance_FetchDataForCamps,sp,0,0,0,58
1380356132,stp_Loader_HamperPrices_PostLoadOperations,spEED.dbo.stp_Loader_HamperPrices_PostLoadOperations,sp,0,0,0,24
171251765,stp_Research_Vector_PostLoadOperations,spEED.CMBS.stp_Research_Vector_PostLoadOperations,sp,0,0,0,79
236436512,stp_IDS_Transformer_spEED_AGY_SpecPools,spEED.dbo.stp_IDS_Transformer_spEED_AGY_SpecPools,sp,0,0,0,31
1378208060,GetIssuerOverlapData,spEED.CDO.GetIssuerOverlapData,sp,0,0,0,94
2089240135,view_PPR_SubmarketDataGenie,spEED.CMBS.view_PPR_SubmarketDataGenie,view,0,0,0,26
109243444,stp_Loader_IntexHistory_PostLoadOperations,spEED.ABS.stp_Loader_IntexHistory_PostLoadOperations,sp,0,0,47:56.3,11
109243444,stp_Loader_IntexHistory_PostLoadOperations,spEED.ABS.stp_Loader_IntexHistory_PostLoadOperations,sp,0,0,49:54.4,64
558025865,stp_Loader_Kroll_PreLoadOperations,spEED.dbo.stp_Loader_Kroll_PreLoadOperations,sp,0,0,0,44
2055886591,stp_Get_QuasiPrices,spEED.dbo.stp_Get_QuasiPrices,sp,0,0,0,84
677681562,ConvertTextToFloat,spEED.dbo.ConvertTextToFloat,Function,0,0,0,52
814091578,LP_Update_DealAggregates_ForLoanGroups_Extended_CA,spEED.dbo.LP_Update_DealAggregates_ForLoanGroups_Extended_CA,sp,0,0,0,45
403636631,stp_RefreshSchemaAggregates,spEED.AGY.stp_RefreshSchemaAggregates,sp,0,0,0,89
554289580,stp_LP_Replines_CreateCohort_Cltv_Batch,spEED.dbo.stp_LP_Replines_CreateCohort_Cltv_Batch,sp,0,0,0,92
630657690,Intex_Collat_Bonds,spEED.CDO.Intex_Collat_Bonds,view,0,0,0,40
1102327387,stp_Loader_ABSNet_U_CreditSupportInformation_PostloadOperations,spEED.dbo.stp_Loader_ABSNet_U_CreditSupportInformation_PostloadOperations,sp,0,0,0,76
1190659685,Intex_Collat_Bonds,spEED.EURO.Intex_Collat_Bonds,view,0,0,0,13
1210135752,Intex_Collat_Bonds,spEED.dbo.Intex_Collat_Bonds,view,0,0,0,96
14063236,Trepp_AmortizationType,spEED.dbo.Trepp_AmortizationType,Function,0,0,0,22
574065231,stp_Trepp_LoanAnalysisData,spEED.CDO.stp_Trepp_LoanAnalysisData,sp,0,0,0,27
1008527172,stp_Empirasign_GetUnSyncOffers,spEED.dbo.stp_Empirasign_GetUnSyncOffers,sp,0,0,0,100
1888777836,Trepp_TrancheAttachmentPoints,spEED.dbo.Trepp_TrancheAttachmentPoints,view,0,0,0,25
1114968290,DUEDIL_GetOverridesOnly,spEED.dbo.DUEDIL_GetOverridesOnly,sp,0,0,0,83
1878297751,stp_Loader_LP_PostLoadOperations_old,spEED.dbo.stp_Loader_LP_PostLoadOperations_old,sp,0,0,0,68
1883153754,stp_Report_USADelinquencyMap,spEED.dbo.stp_Report_USADelinquencyMap,sp,0,0,0,100
71775413,stp_LP_Loanagg_GetTagCDR,spEED.dbo.stp_LP_Loanagg_GetTagCDR,sp,0,0,0,91
174063806,stp_Alert_STP_MarkitLoad,spEED.dbo.stp_Alert_STP_MarkitLoad,sp,0,0,0,99
445244641,stp_Loader_Trepp_PreLoadOperations,spEED.dbo.stp_Loader_Trepp_PreLoadOperations,sp,0,0,34:31.3,64
547402361,stp_IDS_Transformer_SMC_3,spEED.dbo.stp_IDS_Transformer_SMC_3,sp,0,0,0,48
828074236,stp_Trepp_LoanAnalysisData_first_cusips,spEED.CDO.stp_Trepp_LoanAnalysisData_first_cusips,sp,0,0,0,78
1582068822,stp_LP_Replines_CreateCohort_custom2,spEED.dbo.stp_LP_Replines_CreateCohort_custom2,sp,0,0,0,67
1797581442,stp_Loader_Batch_ClearLastDirtyBatch,spEED.dbo.stp_Loader_Batch_ClearLastDirtyBatch,sp,0,0,05:22.3,84
1797581442,stp_Loader_Batch_ClearLastDirtyBatch,spEED.dbo.stp_Loader_Batch_ClearLastDirtyBatch,sp,0,0,53:19.0,65
